# RaceRender Data
"Time", "Longitude", "Latitude", "Altitude", "X", "Y", "KPH", "Heading", "RPM", "Gear", "Throttle", "Accelerometer X Axis", "Gyroscope X Axis", "Vertical DOP", "Humidity", "Battery Voltage", "Gyroscope Y Axis", "Temperature 1", "Internal Temperature", "Vertical Acceleration", "Temperature 2", "Steering Angle", "Gyroscope Z Axis", "Accelerometer Z Axis", "Pressure", "GPS Lateral Acceleration", "GPS Distance", "Positional DOP", "Barometric Temperature", "GPS Longitudinal Acceleration", "Horizontal DOP", "Accelerometer Y Axis"
431.39,5.564342,50.986425,125.564000,,,61.500000,2835.334320,9122.000000,,,0.024000,-5.067000,0.881435,54.967830,11.990000,0.109000,49.390000,26.640000,-0.122449,453.090000,0.000000,-38.107331,0.895000,100513.216965,1.335936,9538.316639,1.075718,26.450000,0.384070,0.625718,-1.612000
431.49,5.564326,50.986437,125.533000,,,62.930000,2838.625200,8923.000000,,,0.031000,0.778000,0.883436,54.957827,11.990000,-0.561056,49.376748,26.640000,0.022959,460.404897,0.000000,-23.975468,1.044000,100514.217265,0.866300,9540.040329,1.076718,26.450000,0.388322,0.626718,-1.747000
431.59,5.564310,50.986450,125.575000,,,64.240000,2840.899660,9013.772693,,,0.008000,-1.041000,0.885437,54.947824,11.990000,-2.334000,49.360000,26.640000,-0.109694,469.650000,0.000000,-13.382000,0.920000,100515.217565,0.650766,9541.799890,1.077718,26.450000,0.446429,0.627718,-1.457812
431.69,5.564294,50.986463,125.543000,,,66.080000,2842.720640,9202.537134,,,0.052000,0.541000,0.887437,54.937821,11.990000,0.988000,49.364422,26.640000,0.073980,475.199875,0.000000,-21.383000,1.092000,100516.217865,0.216988,9543.602003,1.078719,26.450000,0.452098,0.628719,-1.101406
431.79,5.564278,50.986477,125.543000,,,67.430000,2842.227200,9348.924981,,,-0.173075,-2.156979,0.890000,54.927818,11.990000,-1.101000,49.370000,26.640000,0.280612,482.200000,0.000000,-15.866956,0.978916,100517.218165,-0.624638,9545.448000,1.080000,26.450000,0.539966,0.630000,-0.767743
431.89,5.564259,50.986490,125.582000,,,69.890000,2838.975600,9607.980495,,,-0.399000,-1.781155,0.895035,54.917815,11.990000,0.898821,49.360000,26.640000,0.158163,486.337375,0.000000,3.881655,0.792229,100518.218466,-1.321227,9547.343095,1.085754,26.450000,0.365646,0.632877,-0.306328
431.99,5.564240,50.986502,125.621000,,,70.010000,2834.584560,9911.198050,,,-0.343000,-3.097000,0.902037,54.907812,11.990000,1.954000,49.370000,26.640000,-0.089286,491.550000,0.000000,32.605488,0.493289,100519.218766,-1.367848,9549.275097,1.093756,26.450000,0.036848,0.636878,0.310751
432.09,5.564218,50.986514,125.683000,,,70.150000,2831.076840,10344.993998,,,-0.533041,2.024000,0.909039,54.900000,11.990000,5.414000,49.374427,26.640000,-0.413265,494.604777,0.000000,58.157878,0.022000,100520.000000,-0.914271,9551.220865,1.101759,26.450000,0.039683,0.640879,0.765889
432.19,5.564197,50.986524,125.664000,,,70.290000,2829.315560,10680.000000,,,-0.595000,1.315000,0.916041,54.900000,11.990000,-4.831000,49.380000,26.638781,-0.165816,498.450000,0.000000,72.811000,0.220000,100521.219366,-0.991296,9553.173465,1.109761,26.453658,0.368481,0.644880,1.071000
432.29,5.564172,50.986535,125.622000,,,72.750000,2825.375320,10430.000000,,,-0.540000,-7.222000,0.923043,54.900000,11.990000,12.099000,49.384430,26.637780,0.107143,500.789040,0.000000,37.052000,-0.702000,100522.219666,-1.396542,9555.155543,1.117763,26.456659,0.371315,0.648882,0.963000
432.39,5.564147,50.986544,125.642000,,,72.910000,2821.554840,11085.009752,,,-0.983000,1.326120,0.930045,54.900000,11.990000,-1.814000,49.390000,26.636780,-0.206633,503.730000,0.000000,56.831000,-0.519000,100523.219966,-1.175400,9557.168397,1.125766,26.459660,0.199830,0.652883,1.173000
432.49,5.564121,50.986552,125.603000,,,74.160000,2818.857840,11514.000000,,,-0.666000,6.116520,0.937047,54.900000,11.990000,14.125000,49.410000,26.635780,-0.186224,505.387649,0.000000,32.560000,-0.913000,100524.220266,-1.052272,9559.209918,1.133768,26.462661,0.447846,0.656884,1.263240
432.59,5.564093,50.986560,125.539000,,,76.070000,2815.818440,10789.000000,,,-0.909000,13.903000,0.944049,54.900000,11.990000,-1.780000,49.380000,26.634779,0.025510,507.470000,0.000000,66.515000,-0.656509,100525.220566,-1.311250,9561.286212,1.141771,26.465662,0.321712,0.660885,1.361000
432.69,5.564065,50.986566,125.511000,,,76.430000,2811.889120,11266.000000,,,-0.883000,2.324000,0.951051,54.900000,11.990000,8.112000,49.390000,26.633779,0.020408,509.795103,0.000000,25.848000,0.056000,100526.220866,-1.458095,9563.395819,1.149773,26.468663,0.231009,0.664886,1.514000
432.79,5.564035,50.986570,125.446000,,,77.700000,2808.105800,10824.000000,,,-0.703000,2.242461,0.960000,54.900000,11.990000,1.871069,49.370000,26.632779,0.142857,512.710000,0.000000,34.407000,-0.091565,100527.221166,-1.069994,9565.534809,1.160000,26.471663,0.297619,0.670000,1.398159
432.89,5.564005,50.986575,125.427000,,,78.530000,2806.321860,10868.966242,,,-0.780000,-1.262000,0.960000,54.900000,11.990000,-1.409000,49.360000,26.631779,0.168367,515.413960,0.000000,4.007213,-0.536864,100528.221466,-0.085014,9567.698124,1.160000,26.474664,0.201247,0.670000,1.041889
432.99,5.563975,50.986582,125.409000,,,79.120000,2807.668140,11019.672168,,,-0.512050,3.199316,0.960000,54.900000,11.990000,4.240000,49.370000,26.630778,0.063776,518.800000,0.000000,-12.042932,-0.991000,100529.221767,0.263476,9569.882751,1.160000,26.477665,0.083617,0.670000,0.558836
433.09,5.563975,50.986582,125.409000,,,79.120000,2807.668140,11199.000000,,,-0.130933,8.645000,0.960000,54.900000,11.990000,0.738000,49.370000,26.630000,-0.579082,520.465833,0.000000,-27.206584,-0.511452,100530.000000,0.705134,9572.075709,1.160000,26.480000,-0.228175,0.670000,-0.086628
433.19,5.563947,50.986589,125.397000,,,77.510000,2811.271160,11038.666667,,,0.265039,3.803891,0.960000,54.887776,11.990000,2.730000,49.370000,26.630000,-0.558673,522.550000,0.000000,-47.428893,-0.101682,100531.222367,2.365937,9574.250764,1.160000,26.480000,-0.688776,0.670000,-0.701135
433.29,5.563896,50.986608,125.164000,,,74.260000,2820.008460,10842.000000,,,0.595822,-1.406000,0.960000,54.877773,11.990000,-1.389000,49.350000,26.630000,1.015306,519.561466,0.000000,-61.841835,0.186000,100532.222667,2.404177,9576.376380,1.160000,26.480000,-0.432256,0.670000,-1.175763
433.39,5.563872,50.986619,125.166000,,,74.460000,2824.359740,11052.927232,,,0.728000,-1.983000,0.960000,54.867770,11.990000,3.174000,49.360000,26.630000,1.604592,515.830000,0.000000,-72.019000,-0.464000,100533.222967,1.554157,9578.451299,1.160000,26.480000,-0.128968,0.670000,-1.476700
433.49,5.563849,50.986631,125.317000,,,73.350000,2828.446720,11269.660661,,,0.371432,1.745000,0.960000,54.857767,11.990000,-2.941000,49.364450,26.630000,0.193878,515.180000,0.000000,-62.777719,-0.089917,100534.223267,1.467099,9580.505766,1.160000,26.480000,-0.039683,0.670000,-1.764000
433.59,5.563827,50.986645,125.564000,,,74.180000,2832.445860,11331.692423,,,0.234288,-1.063000,0.960000,54.847764,11.990000,-1.504000,49.370000,26.630000,-1.316327,515.850000,0.000000,-48.533000,0.248000,100535.223567,1.562496,9582.559309,1.160000,26.480000,0.205499,0.670000,-1.642000
433.69,5.563807,50.986659,125.546000,,,74.800000,2836.962280,11405.075019,,,0.109000,5.323763,0.960000,54.837761,11.990000,-6.985000,49.378904,26.630000,-0.964286,517.256903,0.000000,-51.802000,0.425139,100536.223867,1.481103,9584.624555,1.160000,26.480000,0.214002,0.670000,-1.669029
433.79,5.563789,50.986674,125.446000,,,75.690000,2840.450920,11464.413664,,,0.095000,11.315000,0.960000,54.827758,11.990000,0.775000,49.390000,26.630000,0.150510,519.010000,0.000000,-31.505000,-0.072000,100537.224167,1.644193,9586.710179,1.160000,26.480000,0.167234,0.670000,-1.811000
433.89,5.563773,50.986691,125.397000,,,75.980000,2845.744320,11763.000000,,,0.485000,-12.966000,0.954198,54.817755,11.990000,1.194000,49.403372,26.630000,0.295918,520.449685,0.000000,-39.003882,0.134236,100538.224467,1.708927,9588.810829,1.155649,26.480000,-0.077948,0.669275,-1.278000
433.99,5.563759,50.986708,125.387000,,,75.140000,2849.543880,11328.000000,,,0.311483,-6.641583,0.946196,54.807752,11.990000,-2.503000,49.420000,26.630000,-0.153061,522.240000,0.000000,-47.031000,0.790000,100539.224767,1.684993,9590.910899,1.149647,26.480000,-0.204082,0.668274,-1.850000
434.09,5.563748,50.986725,125.364000,,,74.540000,2854.810160,11680.000000,,,0.126000,-0.075850,0.938193,54.800000,11.990000,-0.700000,49.428920,26.630000,-0.288265,523.470960,0.000000,-23.302000,0.519000,100540.000000,1.941954,9592.993139,1.143645,26.480000,-0.092120,0.667274,-1.759000
434.19,5.563739,50.986743,125.268000,,,74.490000,2860.076360,11516.000000,,,0.355000,4.151000,0.930191,54.787746,11.990000,-2.448000,49.440000,26.631225,0.094388,525.000000,0.000000,-30.602650,0.692632,100537.549265,1.931948,9595.067467,1.137643,26.478775,0.182823,0.666274,-1.864921
434.29,5.563732,50.986762,125.218000,,,75.830000,2865.295400,11577.645161,,,0.395624,-3.181000,0.922189,54.777743,11.990000,-2.528360,49.444462,26.632226,0.010204,526.079860,0.000000,-42.387000,0.938000,100535.548665,1.987409,9597.154287,1.131641,26.477774,0.337302,0.665274,-1.978000
434.39,5.563728,50.986782,125.186000,,,76.870000,2870.672000,11715.741935,,,0.323028,2.662000,0.914186,54.767740,11.990000,-2.577000,49.450000,26.633226,-0.193878,527.420000,0.000000,-41.462000,0.661000,100533.548064,1.874768,9599.269642,1.125640,26.476774,0.453515,0.664273,-1.721000
434.49,5.563726,50.986803,125.076000,,,79.030000,2875.155280,11869.000000,,,0.172000,-3.754000,0.906184,54.757737,11.990000,-3.655103,49.458934,26.634226,0.400510,529.546403,0.000000,-50.756000,0.824217,100531.547464,1.662841,9601.426986,1.119638,26.475774,0.532880,0.663273,-1.970000
434.59,5.563726,50.986823,125.028000,,,80.630000,2879.178280,11799.000000,,,0.310615,-1.617589,0.898181,54.747734,11.990000,-4.803000,49.470000,26.635227,0.770408,532.180000,0.000000,-40.013848,1.075000,100529.546864,1.652802,9603.630554,1.113636,26.474773,0.327381,0.662273,-1.692741
434.69,5.563729,50.986844,125.091000,,,81.340000,2883.442430,11883.861215,,,0.523854,2.121983,0.890179,54.737731,11.990000,1.099000,49.470000,26.636227,0.096939,535.045270,0.000000,-28.592000,0.924000,100527.546264,1.765359,9605.874951,1.107634,26.473773,0.196995,0.661272,-1.527588
434.79,5.563734,50.986864,125.172000,,,82.020000,2887.952530,12059.476369,,,0.691187,5.349000,0.880000,54.727728,11.990000,-0.715000,49.470000,26.637227,-0.461735,538.590000,0.000000,-40.545392,1.046000,100525.545664,1.844684,9608.140870,1.100000,26.472773,0.252268,0.660000,-1.420801
434.89,5.563742,50.986885,125.144000,,,83.120000,2892.534930,12282.000000,,,0.822000,-2.843000,0.880000,54.717725,11.990000,0.415000,49.465528,26.638227,0.030612,540.812701,0.000000,-51.064581,1.021248,100523.545064,1.783563,9610.429532,1.100000,26.471773,0.165816,0.660000,-1.359000
434.99,5.563752,50.986905,125.135000,,,83.190000,2896.627420,12169.631658,,,0.388000,0.351000,0.880000,54.707722,11.990000,-1.338000,49.460000,26.639228,0.515306,543.560000,0.000000,-59.080000,0.995000,100521.544463,1.676843,9612.734080,1.100000,26.470772,-0.008503,0.660000,-1.745000
435.09,5.563765,50.986924,125.209000,,,83.060000,2900.683890,11864.893473,,,0.563816,-4.678000,0.880000,54.700000,11.990000,0.001714,49.450000,26.640000,-0.125000,544.240000,0.000000,-58.328000,0.982633,100520.000000,1.649623,9615.043000,1.100000,26.470000,-0.029762,0.660000,-1.575000
435.19,5.563780,50.986942,125.300000,,,82.980000,2904.656650,11427.814704,,,0.676219,0.380961,0.880000,54.700000,11.990000,0.553584,49.460000,26.641228,-0.732143,536.240000,0.000000,-51.733748,0.839152,100520.000000,1.667872,9617.346516,1.100000,26.470000,-0.291950,0.660000,-1.697000
435.29,5.563796,50.986959,125.225000,,,81.000000,2908.809770,11285.849962,,,0.732442,5.317000,0.880000,54.700000,11.990000,1.912000,49.464477,26.642229,-0.265306,525.440900,0.000000,-43.960000,1.013000,100520.000000,1.869172,9619.629413,1.100000,26.470000,-0.471939,0.660000,-1.688252
435.39,5.563814,50.986975,125.178000,,,79.650000,2913.985870,11203.311328,,,0.808000,-2.642000,0.880000,54.700000,11.990000,-1.087000,49.470000,26.643229,0.010204,512.120000,0.000000,-51.693000,0.773000,100520.000000,1.924114,9621.868005,1.100000,26.470000,-0.259354,0.660000,-1.708404
435.49,5.563834,50.986989,125.137000,,,79.170000,2918.575980,11090.000000,,,0.725963,-0.098000,0.880000,54.700000,11.990000,0.669000,49.461036,26.644230,-0.002551,506.875778,0.000000,-48.817000,1.066417,100520.000000,1.739534,9624.079543,1.100000,26.470000,-0.214002,0.660000,-1.627000
435.59,5.563856,50.987003,125.060000,,,78.140000,2922.868740,11232.000000,,,0.467000,-0.942000,0.880000,54.700000,11.990000,-2.874000,49.450000,26.645230,0.395408,500.420000,0.000000,-49.967000,1.201000,100520.000000,1.843244,9626.268239,1.100000,26.470000,-0.179989,0.660000,-1.724000
435.69,5.563880,50.987015,125.048000,,,77.900000,2928.112510,11221.608108,,,0.532000,1.316666,0.880000,54.700000,11.990000,-0.055000,49.440000,26.646230,0.607143,502.653530,0.000000,-34.775000,1.126000,100520.000000,2.021064,9628.437638,1.100000,26.470000,-0.340136,0.660000,-1.655000
435.79,5.563905,50.987025,125.097000,,,75.740000,2933.357490,11204.381845,,,0.416000,3.696000,0.880000,54.700000,11.990000,-4.183000,49.460000,26.647231,-0.094388,505.400000,0.000000,-34.388000,0.791000,100520.000000,2.034028,9630.574616,1.100000,26.470000,-0.666100,0.660000,-1.752071
435.89,5.563930,50.987033,125.197000,,,73.200000,2938.969580,11167.000000,,,0.576106,-1.569000,0.883661,54.700000,11.990000,-1.053819,49.464487,26.648231,-0.538265,507.666058,0.000000,-46.782349,0.900000,100520.000000,1.930032,9632.660663,1.102197,26.470000,-0.381236,0.659268,-1.796759
435.99,5.563957,50.987040,125.097000,,,73.050000,2944.016930,10733.000000,,,0.746000,2.422000,0.888663,54.700000,11.990000,0.934000,49.470000,26.649232,0.543367,510.450000,0.000000,-55.379000,0.522442,100520.000000,1.852239,9634.700024,1.105198,26.470000,-0.048186,0.658267,-1.903000
436.09,5.563985,50.987046,125.135000,,,72.860000,2949.220380,10785.558140,,,0.635000,-2.371000,0.893664,54.700000,11.990000,-5.233000,49.483477,26.650000,0.844388,509.370000,0.000000,-68.082000,0.255000,100520.000000,1.593562,9636.727515,1.108198,26.470000,-0.026927,0.657267,-1.765000
436.19,5.564013,50.987051,125.310000,,,72.860000,2952.859140,10932.433608,,,0.651000,2.780000,0.898666,54.687676,11.990000,-3.233000,49.500000,26.648768,-0.395408,510.670000,0.000000,-64.101000,0.601544,100521.232370,1.607347,9638.752540,1.111199,26.471232,0.029762,0.656267,-1.834000
436.29,5.564042,50.987054,125.404000,,,73.070000,2958.139080,11065.000000,,,0.498987,0.157127,0.903667,54.677673,11.990000,-5.881000,49.490000,26.647767,-0.836735,512.611840,0.000000,-67.230000,0.917589,100522.232670,1.927289,9640.778946,1.114200,26.472233,0.034014,0.655267,-1.816909
436.39,5.564071,50.987055,125.368000,,,73.100000,2963.522370,10957.000000,,,0.374983,0.290000,0.908669,54.667670,11.990000,-1.147000,49.500000,26.646767,-0.331633,514.990000,0.000000,-56.268015,1.089000,100523.232970,1.962050,9642.807374,1.117201,26.473233,-0.068027,0.654266,-1.767308
436.49,5.564100,50.987054,125.345000,,,72.590000,2968.990180,11080.845461,,,0.353000,3.984000,0.913670,54.657667,11.990000,-0.394000,49.504497,26.645767,0.102041,516.244732,0.000000,-47.149000,1.003000,100524.233270,1.744937,9644.832873,1.120202,26.474233,0.018424,0.653266,-1.710000
436.59,5.564129,50.987052,125.296000,,,73.230000,2973.240530,11114.876969,,,0.215000,0.568709,0.918672,54.647664,11.990000,-1.420689,49.510000,26.644766,0.403061,517.780000,0.000000,-52.084000,1.056000,100525.233570,1.810569,9646.859121,1.123203,26.475234,0.076531,0.652266,-1.873000
436.69,5.564158,50.987048,125.326000,,,73.130000,2978.985740,11153.000000,,,0.232000,-3.005000,0.923673,54.637661,11.990000,-4.998000,49.450000,26.643766,0.125000,519.531376,0.000000,-48.625827,0.817950,100526.233870,1.892422,9648.888437,1.126204,26.476234,-0.093537,0.651265,-1.768000
436.79,5.564185,50.987042,125.382000,,,72.570000,2983.702260,11005.000000,,,0.118000,1.098000,0.930000,54.627658,11.990000,-2.017000,49.470000,26.642766,-0.066327,521.670000,0.000000,-44.295691,0.681000,100527.234170,1.835126,9650.914448,1.130000,26.477234,0.036848,0.650000,-1.933000
436.89,5.564213,50.987035,125.356000,,,73.390000,2989.209010,11223.000000,,,0.215000,-0.207000,0.930000,54.617655,11.990000,-3.001000,49.492525,26.641766,0.250000,523.814380,0.000000,-38.374000,0.979000,100528.234470,1.865296,9652.944337,1.130000,26.478234,0.300454,0.650000,-1.787263
436.99,5.564240,50.987026,125.442000,,,74.690000,2993.977500,11241.322581,,,0.255000,3.436000,0.930000,54.607652,11.990000,1.205000,49.520000,26.640765,-0.045918,526.430000,0.000000,-42.603239,1.027000,100529.234770,1.582570,9654.995490,1.130000,26.479235,0.293367,0.650000,-1.655000
437.09,5.564267,50.987017,125.484000,,,75.460000,2997.775080,11266.000000,,,0.140340,-0.041000,0.930000,54.600000,11.990000,1.161000,49.500000,26.640000,-0.464286,529.008149,0.000000,-45.578090,0.780040,100530.000000,1.427471,9657.075378,1.130000,26.480000,0.265023,0.650000,-1.680480
437.19,5.564292,50.987006,125.484000,,,76.560000,3001.625210,11387.921230,,,0.111350,1.465750,0.930000,54.600000,11.990000,-1.471000,49.520000,26.640000,-0.183673,532.150000,0.000000,-45.242000,0.768810,100530.000000,1.513772,9659.181521,1.130000,26.480000,0.320295,0.650000,-1.617000
437.29,5.564317,50.986994,125.430000,,,77.720000,3005.768630,11458.000000,,,0.098890,3.034000,0.930000,54.600000,11.990000,1.765000,49.540000,26.640000,0.204082,535.230330,0.000000,-35.296047,0.872000,100530.000000,1.682068,9661.320341,1.130000,26.480000,0.252268,0.650000,-1.612587
437.39,5.564339,50.986980,125.454000,,,78.340000,3010.374880,11431.961740,,,0.106904,0.264000,0.930000,54.600000,11.990000,0.584552,49.530000,26.640000,0.073980,538.980000,0.000000,-27.542579,0.864149,100530.000000,1.561249,9663.483721,1.130000,26.480000,0.323129,0.650000,-1.608000
437.49,5.564362,50.986965,125.456000,,,80.000000,3013.825560,11397.000000,,,0.003000,2.713000,0.930000,54.600000,11.990000,-0.581000,49.520000,26.640000,-0.028061,541.678329,0.000000,-21.062808,0.856000,100530.000000,1.276327,9665.679109,1.130000,26.480000,0.447846,0.650000,-1.464661
437.59,5.564383,50.986950,125.453000,,,81.500000,3016.824780,11520.935484,,,0.060131,0.836912,0.930000,54.600000,11.990000,0.688000,49.540000,26.640000,-0.086735,544.960000,0.000000,-16.080000,0.797000,100530.000000,1.088311,9667.914138,1.130000,26.480000,0.469104,0.650000,-1.415112
437.69,5.564405,50.986933,125.471000,,,83.310000,3019.224100,11644.595649,,,0.115000,0.584667,0.930000,54.600000,11.990000,-0.711000,49.544517,26.640000,-0.234694,547.128284,0.000000,-26.894000,0.954000,100530.000000,0.888401,9670.191317,1.130000,26.480000,0.170068,0.650000,-1.197000
437.79,5.564424,50.986917,125.418000,,,82.700000,3021.135930,11772.000000,,,-0.345000,1.048000,0.930000,54.600000,11.990000,1.299000,49.550000,26.640000,0.142857,549.760000,0.000000,-17.978648,0.469846,100530.000000,0.564951,9672.489555,1.130000,26.480000,-0.399660,0.650000,-1.210000
437.89,5.564444,50.986902,125.394000,,,80.490000,3021.985860,10836.894974,,,0.025712,-2.439000,0.921880,54.600000,11.990000,3.467000,49.540000,26.640000,0.344388,551.210000,0.000000,-10.787000,-0.175000,100530.000000,0.265044,9674.757537,1.121880,26.480000,-0.622166,0.647047,-0.803254
437.99,5.564462,50.986886,125.439000,,,78.310000,3022.467170,9607.282821,,,0.459139,-1.019083,0.910876,54.600000,11.990000,-2.566000,49.550000,26.640000,0.188776,545.700000,0.000000,-13.237000,0.274870,100530.000000,0.031653,9676.973355,1.110876,26.480000,-0.617914,0.643046,-0.374478
438.09,5.564480,50.986872,125.452000,,,76.130000,3022.149270,8402.000000,,,0.797000,0.747692,0.899873,54.600000,11.990000,-3.126000,49.554522,26.640000,-0.007653,534.715428,0.000000,-5.684800,0.740000,100530.000000,-0.431864,9679.129520,1.099873,26.480000,-0.551304,0.639045,0.004388
438.19,5.564500,50.986858,125.534000,,,74.420000,3020.173810,8974.222973,,,0.744321,2.332474,0.888870,54.600000,11.990000,1.173000,49.560000,26.640000,-0.362245,521.410000,0.000000,12.548273,0.100913,100531.238372,-1.021260,9681.231150,1.088870,26.480000,-0.488946,0.635044,0.372891
438.29,5.564520,50.986846,125.507000,,,72.680000,3016.601380,9342.635409,,,0.611532,3.393000,0.877866,54.600000,11.990000,-1.113196,49.540000,26.640000,-0.201531,508.914752,0.000000,42.917000,-0.522000,100532.238672,-1.290949,9683.283927,1.077866,26.480000,-0.419501,0.631042,0.679580
438.39,5.564541,50.986835,125.487000,,,71.460000,3012.992970,9563.000000,,,0.483273,1.140000,0.866863,54.600000,11.990000,0.664543,49.550000,26.640000,-0.058673,493.810000,0.000000,40.863000,-0.269367,100533.238972,-1.315223,9685.292342,1.066863,26.480000,-0.483277,0.627041,1.044193
438.49,5.564562,50.986825,125.483000,,,69.270000,3009.160620,9232.240240,,,0.263000,1.844000,0.855860,54.600000,11.990000,1.181000,49.550000,26.640000,-0.022959,483.255100,0.000000,47.751000,0.018704,100534.239272,-1.343884,9687.256329,1.055860,26.480000,-0.599490,0.623040,1.317957
438.59,5.564584,50.986816,125.417000,,,67.230000,3005.149690,8980.648912,,,0.277000,-0.393000,0.844856,54.600000,11.990000,3.007000,49.550000,26.640000,0.301020,470.510000,0.000000,46.136000,0.305598,100535.239572,-1.548192,9689.156323,1.044856,26.480000,-0.857426,0.619039,1.543000
438.69,5.564604,50.986810,125.450000,,,63.220000,2999.850770,8738.988747,,,0.176093,2.700000,0.833853,54.600000,11.990000,2.433227,49.540000,26.640000,0.397959,460.325998,0.000000,49.890000,0.642480,100536.239872,-1.613778,9690.979724,1.033853,26.480000,-0.963719,0.615038,1.499000
438.79,5.564626,50.986805,125.465000,,,60.430000,2994.829910,8494.175676,,,0.124153,0.335926,0.820000,54.600000,11.990000,3.389157,49.590000,26.640000,0.438776,448.040000,0.000000,45.737000,0.895000,100537.240172,-1.548268,9692.716953,1.020000,26.480000,-0.712868,0.610000,1.742000
438.89,5.564648,50.986801,125.573000,,,58.190000,2989.492800,8298.369092,,,0.051000,-4.751000,0.820741,54.600000,11.990000,3.888407,49.640000,26.640000,-0.099490,439.228624,0.000000,51.718869,0.727000,100538.240472,-1.794010,9694.379534,1.022224,26.480000,-0.511621,0.612965,1.689672
438.99,5.564669,50.986799,125.685000,,,56.820000,2982.365910,8064.000000,,,0.073000,-0.660680,0.821742,54.600000,11.990000,5.294000,49.630000,26.640000,-0.816327,428.620000,0.000000,60.206738,0.810000,100539.240772,-1.866292,9695.987867,1.025225,26.480000,-0.328798,0.616966,1.636000
439.09,5.564691,50.986798,125.657000,,,55.870000,2976.213980,8054.000000,,,-0.105608,3.674266,0.822742,54.600000,11.990000,2.286922,49.625460,26.640000,-0.201531,421.410480,0.000000,71.239950,0.682000,100540.000000,-1.631044,9697.560440,1.028225,26.480000,-0.214002,0.620967,1.730052
439.19,5.564713,50.986799,125.585000,,,55.310000,2970.563570,8132.507127,,,-0.317412,9.141000,0.823742,54.600000,11.990000,-0.616000,49.620000,26.638759,0.581633,412.740000,0.000000,81.533213,0.758621,100540.000000,-1.940146,9699.107315,1.031226,26.481241,-0.174320,0.624968,1.813000
439.29,5.564734,50.986802,125.662000,,,54.640000,2962.032820,8364.000000,,,-0.479076,7.813809,0.824742,54.600000,11.990000,2.950000,49.624542,26.637758,0.073980,416.214837,0.000000,92.536000,0.876000,100540.000000,-2.078005,9700.637346,1.034227,26.482242,-0.148810,0.628970,1.739295
439.39,5.564755,50.986806,125.713000,,,54.260000,2955.188510,8316.550638,,,-0.659641,6.084148,0.825743,54.600000,11.990000,0.532000,49.630000,26.636758,-0.408163,420.390000,0.000000,81.044399,0.893000,100540.000000,-1.860037,9702.153799,1.037228,26.483242,-0.018424,0.632971,1.645529
439.49,5.564775,50.986812,125.696000,,,54.510000,2948.174110,8243.000000,,,-0.779684,3.130220,0.826743,54.600000,11.990000,2.736000,49.639095,26.635758,-0.224490,427.797509,0.000000,68.549941,0.826000,100540.000000,-1.891318,9703.667851,1.040229,26.484242,0.257937,0.636972,1.531000
439.59,5.564794,50.986819,125.681000,,,56.080000,2941.161360,8265.716429,,,-0.862000,-0.810000,0.827743,54.600000,11.990000,-0.221000,49.650000,26.634757,0.158163,436.680000,0.000000,58.218000,0.998899,100540.000000,-1.686645,9705.198956,1.043230,26.485243,0.215420,0.640973,1.668207
439.69,5.564812,50.986828,125.642000,,,56.030000,2936.015140,8351.137284,,,-0.820000,1.245633,0.828744,54.600000,11.990000,1.107979,49.659100,26.633757,0.257653,444.251200,0.000000,61.890897,1.172000,100540.000000,-1.389929,9706.750676,1.046231,26.486243,0.143141,0.644974,1.808000
439.79,5.564829,50.986837,125.711000,,,57.090000,2931.132470,8454.000000,,,-0.839392,3.340000,0.830000,54.600000,11.990000,2.102000,49.670000,26.632757,-0.028061,453.320000,0.000000,65.872000,1.072755,100540.000000,-1.076845,9708.320712,1.050000,26.487243,0.099206,0.650000,1.645850
439.89,5.564845,50.986847,125.689000,,,56.730000,2928.389540,8412.000000,,,-0.881000,0.803000,0.829256,54.600000,11.990000,3.370000,49.688209,26.631757,0.112245,459.875278,0.000000,61.685000,0.985000,100540.000000,-1.093108,9709.896829,1.047767,26.488243,-0.096372,0.647023,1.581000
439.99,5.564859,50.986858,125.730000,,,56.410000,2923.342580,8590.000000,,,-0.764000,2.559440,0.828255,54.600000,11.990000,2.499024,49.710000,26.630756,-0.216837,467.720000,0.000000,67.496000,1.077680,100540.000000,-1.464834,9711.469030,1.044766,26.489244,-0.182823,0.643021,1.546776
440.09,5.564871,50.986869,125.780000,,,55.440000,2917.891380,8547.753188,,,-0.784846,3.890000,0.827255,54.600000,11.990000,0.633000,49.732775,26.630000,-0.691327,473.145005,0.000000,54.034865,1.118000,100540.000000,-1.799948,9713.025725,1.041765,26.490000,-0.136054,0.639020,1.492805
440.19,5.564879,50.986883,125.664000,,,55.450000,2910.217020,8520.000000,,,-0.918000,-0.342000,0.826255,54.587555,11.990000,0.497410,49.760000,26.630000,-0.045918,479.630000,0.000000,42.797000,0.962000,100540.000000,-1.848151,9714.571733,1.038764,26.491244,0.171485,0.635018,1.451000
440.29,5.564887,50.986897,125.600000,,,56.650000,2904.416750,8717.163541,,,-0.780000,-0.171000,0.825254,54.577551,11.990000,3.694000,49.778229,26.630000,0.056122,483.891056,0.000000,53.145293,1.113000,100540.000000,-1.792633,9716.127413,1.035762,26.492245,0.299036,0.631016,1.644000
