# RaceRender Data
"Time", "Longitude", "Latitude", "Altitude", "X", "Y", "KPH", "Heading", "RPM", "Gear", "Throttle", "DOP Positional", "Température 1", "Axe Z Gyroscope", "Axe Accéléromètre Y", "GPS Lateral Acceleration", "Vertical Acceleration", "Humidity", "Pression", "Voltage Batterie", "Température Barométrique", "Distance GPS", "Axe Accéléromètre Z", "Axe X Gyroscope", "DOP Vertical", "Temperature Interne", "Angle du Volant", "Température 2", "DOP Horizontal", "Axe Y Gyroscope", "GPS Longitudinal Acceleration", "Axe Accéléromètre X"
557.39,4.499468,50.092463,210.247000,,,73.850000,3158.865240,8961.870871,,,1.030000,53.880000,-7.437000,-1.044076,1.263604,-0.096939,47.200000,99779.169668,12.020000,31.900000,11139.954687,0.949000,3.120000,0.860000,31.760000,0.000000,468.850000,0.550000,0.187000,-0.685941,0.595000
557.49,4.499441,50.092467,210.185000,,,71.420000,3162.816500,9239.483871,,,1.030000,53.875818,0.358000,-1.174871,1.505838,0.028061,47.200000,99780.000000,12.020000,31.900000,11141.989010,1.070000,4.095160,0.860000,31.760000,0.000000,462.129380,0.550000,2.414000,-0.719955,0.646000
557.59,4.499416,50.092472,210.109000,,,68.770000,3167.389160,9544.000000,,,1.030000,53.870000,-12.053080,-1.294833,1.517459,0.196429,47.200000,99778.829649,12.020000,31.900000,11143.958814,1.003447,5.305000,0.860000,31.758830,0.000000,452.780000,0.550000,0.271000,-0.727041,0.767000
557.69,4.499393,50.092479,210.076000,,,66.290000,3171.737200,9271.675676,,,1.030000,53.890925,-28.746390,-1.439461,1.517381,0.051020,47.200000,99777.829349,12.020000,31.900000,11145.858574,0.963667,3.062193,0.860000,31.757829,0.000000,447.720335,0.550000,1.782000,-0.836168,0.737947
557.79,4.499372,50.092486,210.048000,,,62.870000,3176.643120,8948.910728,,,1.030000,53.920000,-48.503645,-1.548742,1.443750,-0.022959,47.200000,99776.829049,12.020000,31.900000,11147.680508,0.926159,0.477000,0.860000,31.756829,0.000000,440.690000,0.550000,-0.067000,-0.700113,0.712879
557.89,4.499352,50.092494,209.987000,,,61.350000,3181.021080,8707.833458,,,1.030000,53.900000,-59.154000,-1.619000,1.425288,0.301020,47.200000,99775.828749,12.020000,31.900000,11149.432042,0.888000,1.447000,0.860000,31.755829,0.000000,436.381481,0.550000,1.973000,-0.497449,0.688242
557.99,4.499334,50.092503,209.978000,,,59.360000,3186.035360,8563.903976,,,1.030000,53.920000,-57.793000,-1.522000,1.693832,0.058673,47.200000,99774.828449,12.020000,31.900000,11151.126793,0.987000,-0.958000,0.860000,31.754828,0.000000,430.400000,0.550000,0.739702,-0.609410,0.585583
558.09,4.499319,50.092514,210.016000,,,57.050000,3192.557140,8382.954239,,,1.030000,53.940000,-55.060656,-1.735000,1.790973,-0.339286,47.200000,99773.828148,12.020000,31.900000,11152.758375,0.998905,1.082000,0.860000,31.753828,0.000000,426.492966,0.550000,-0.784000,-0.514456,0.522598
558.19,4.499305,50.092525,209.931000,,,55.730000,3198.726900,8212.592648,,,1.030000,53.920000,-51.689000,-1.668000,1.811076,-0.012755,47.200000,99772.827848,12.020000,31.900000,11154.342917,0.935000,-0.955000,0.860000,31.752828,0.000000,421.080000,0.550000,3.325000,-0.446429,0.453000
558.29,4.499294,50.092536,209.912000,,,53.900000,3205.695120,8041.538635,,,1.030000,53.900000,-62.304000,-1.713696,1.687610,0.068878,47.200000,99771.827548,12.020000,31.900000,11155.879310,0.978000,-2.354000,0.860000,31.751828,0.000000,416.297700,0.550000,-0.666000,-0.453515,0.533000
558.39,4.499285,50.092548,209.879000,,,52.530000,3211.384880,7969.134284,,,1.030000,53.910000,-60.349000,-1.770000,1.671240,-0.045918,47.200000,99770.827248,12.020000,31.900000,11157.374334,0.984000,0.505000,0.860000,31.750827,0.000000,409.680000,0.550000,3.638000,-0.245181,0.422000
558.49,4.499279,50.092560,209.835000,,,52.170000,3218.557240,7856.142536,,,1.030000,53.905803,-75.856000,-1.742000,1.775571,0.140306,47.200000,99770.000000,12.020000,31.900000,11158.838798,0.903000,-4.975000,0.860000,31.750000,0.000000,405.331806,0.550000,-3.246000,-0.069444,0.339065
558.59,4.499274,50.092573,209.809000,,,52.040000,3225.144240,7719.000000,,,1.030000,53.900000,-71.333889,-1.861000,1.809666,0.237245,47.211734,99773.520056,12.020000,31.901173,11160.288861,1.115000,0.291000,0.860000,31.750000,0.000000,399.320000,0.550000,-1.528953,-0.069444,0.234480
558.69,4.499273,50.092586,209.813000,,,51.680000,3232.615840,7847.000000,,,1.030000,53.891600,-67.724348,-1.783000,1.896386,0.142857,47.221737,99776.520956,12.020000,31.902174,11161.731068,0.770000,-3.745837,0.860000,31.750000,0.000000,399.090000,0.550000,0.581000,-0.002834,0.097556
558.79,4.499274,50.092599,209.832000,,,52.020000,3239.979160,7834.000000,,,1.030000,53.880000,-67.979908,-1.999000,1.757081,0.058673,47.231740,99779.521857,12.020000,31.903174,11163.172921,1.128000,-2.607523,0.860000,31.750000,0.000000,407.000000,0.550000,-4.563000,0.076531,-0.072360
558.89,4.499277,50.092612,209.847000,,,52.220000,3246.271180,7883.888972,,,1.030000,53.871596,-59.950000,-1.726000,1.579706,0.127551,47.241743,99782.522757,12.020000,31.904174,11164.618225,0.888000,-0.542761,0.860000,31.750000,0.000000,413.878839,0.550000,-2.362165,0.127551,-0.188000
558.99,4.499282,50.092625,209.878000,,,52.920000,3252.208990,7905.435859,,,1.030000,53.860000,-63.614000,-1.773000,1.635300,0.137755,47.251746,99785.523657,12.020000,31.905175,11166.075069,1.088000,0.747278,0.860000,31.750000,0.000000,423.370000,0.550000,-0.774818,0.145975,-0.158705
559.09,4.499290,50.092637,209.931000,,,53.250000,3258.763950,8025.938485,,,1.030000,53.855793,-55.177000,-1.630000,1.621622,-0.099490,47.261749,99788.524557,12.020000,31.906175,11167.544468,0.934000,3.359000,0.860000,31.750000,0.000000,429.655413,0.550000,5.426000,0.206916,-0.149300
559.19,4.499300,50.092650,209.978000,,,54.380000,3264.520490,8248.000000,,,1.030000,53.850000,-79.490000,-1.690000,1.723159,-0.313776,47.271752,99791.525458,12.020000,31.907175,11169.033994,0.995650,-1.671000,0.860000,31.750000,0.000000,438.310000,0.550000,-6.244000,0.291950,-0.126600
559.29,4.499312,50.092661,209.976000,,,55.310000,3271.574480,8118.000000,,,1.030676,53.828950,-68.240000,-1.808000,1.590780,-0.290816,47.281755,99794.526358,12.020000,31.908175,11170.546282,0.960000,-0.890648,0.860676,31.750000,0.000000,443.673540,0.551352,0.074000,0.249433,-0.124000
559.39,4.499325,50.092672,209.955000,,,56.140000,3276.148020,8324.000000,,,1.031677,53.800000,-81.781000,-1.793000,1.559838,-0.173469,47.291758,99797.527258,12.020000,31.909176,11172.087823,1.053212,1.934000,0.861677,31.750000,0.000000,451.050000,0.553353,-4.140000,0.165816,-0.155971
559.49,4.499341,50.092682,209.907000,,,56.480000,3282.807280,8329.441110,,,1.032677,53.791576,-69.251000,-1.677000,1.771123,0.219388,47.300000,99800.000000,12.020000,31.910000,11173.645075,1.086000,-2.166000,0.862677,31.750000,0.000000,455.135743,0.555354,1.127000,-0.059524,-0.195000
559.59,4.499358,50.092690,209.864000,,,55.720000,3288.825560,8360.203453,,,1.033677,53.780000,-74.559000,-1.734000,1.732091,0.275510,47.311764,99801.176353,12.020000,31.908824,11175.203713,1.216000,5.885000,0.863677,31.750000,0.000000,460.750000,0.557354,-2.034000,-0.056689,-0.177000
559.69,4.499377,50.092698,209.924000,,,56.080000,3295.374540,8693.000000,,,1.034677,53.767349,-62.731000,-1.662726,1.671362,-0.117347,47.321767,99802.176653,12.020000,31.907823,11176.760192,1.182000,2.087000,0.864677,31.750000,0.000000,464.208029,0.559355,5.306000,0.015590,-0.145000
559.79,4.499396,50.092704,209.881000,,,55.830000,3300.874350,8542.000000,,,1.035678,53.750000,-73.579206,-1.685000,1.539882,-0.066327,47.331770,99803.176953,12.020000,31.906823,11178.313480,0.992000,4.574000,0.865678,31.750000,0.000000,468.950000,0.561355,0.490099,0.026927,-0.344000
559.89,4.499417,50.092709,209.895000,,,56.270000,3306.525210,8688.000000,,,1.036678,53.724680,-73.808000,-1.518000,1.711604,-0.122449,47.341773,99804.177253,12.020000,31.905823,11179.869747,1.072000,-2.047000,0.866678,31.750000,0.000000,471.908220,0.563356,-0.645000,0.019841,-0.310000
559.99,4.499438,50.092712,209.872000,,,55.970000,3313.171580,8601.397599,,,1.037678,53.690000,-56.826066,-1.579874,1.559784,-0.270408,47.351776,99805.177553,12.020000,31.904822,11181.427392,1.042839,0.158000,0.867678,31.750000,0.000000,475.960000,0.565357,0.550928,-0.001417,-0.414000
560.09,4.499460,50.092714,209.818000,,,56.260000,3317.791740,8483.000000,,,1.038679,53.700000,-38.304000,-1.655000,1.454060,0.028061,47.361779,99806.177853,12.020000,31.903822,11182.987389,0.938000,4.409000,0.868679,31.750000,0.000000,478.539710,0.567357,2.412696,0.053855,-0.358156
560.19,4.499482,50.092715,209.757000,,,56.350000,3323.620310,8574.307057,,,1.040000,53.680000,-41.322208,-1.474000,1.709493,0.250000,47.371782,99807.178153,12.020000,31.902822,11184.550112,1.071000,2.114448,0.870000,31.750000,0.000000,482.070000,0.570000,5.271000,0.231009,-0.245000
560.29,4.499505,50.092714,209.752000,,,57.890000,3330.056370,8673.000000,,,1.037962,53.671546,-47.252000,-1.536000,1.658458,0.038265,47.381785,99808.178454,12.020000,31.901822,11186.131906,0.894000,0.341000,0.867962,31.750000,0.000000,484.521726,0.569321,0.729000,0.409580,-0.317368
560.39,4.499529,50.092712,209.740000,,,59.240000,3335.202270,8636.000000,,,1.034961,53.660000,-39.042000,-1.468284,1.461505,-0.089286,47.391788,99809.178754,12.020000,31.900821,11187.745069,0.960089,2.720000,0.864961,31.750000,0.000000,487.870000,0.568320,4.957000,0.330215,-0.363988
560.49,4.499552,50.092709,209.701000,,,60.220000,3340.030300,8766.000000,,,1.031961,53.650000,-42.715000,-1.392000,1.312756,-0.051020,47.400000,99810.000000,12.020000,31.900000,11189.391849,1.026000,1.582450,0.861961,31.750000,0.000000,490.314940,0.567320,1.128000,0.291950,-0.393000
560.59,4.499575,50.092705,209.688000,,,61.300000,3344.015280,8798.420855,,,1.028960,53.670000,-35.176225,-1.452000,1.063686,-0.181122,47.400000,99810.000000,12.020000,31.902359,11191.073141,1.163000,1.746448,0.858960,31.750000,0.000000,493.650000,0.566320,2.383357,0.361395,-0.362198
560.69,4.499598,50.092699,209.630000,,,62.770000,3347.045400,8959.744936,,,1.025959,53.657304,-34.499000,-1.288720,0.716668,0.372449,47.400000,99810.000000,12.020000,31.904359,11192.786697,0.979000,0.869493,0.855959,31.750000,0.000000,495.554452,0.565320,3.379000,0.547052,-0.321000
560.79,4.499622,50.092693,209.565000,,,65.160000,3348.631080,9100.000000,,,1.022958,53.640000,-36.325000,-1.047707,0.132440,0.390306,47.400000,99810.000000,12.020000,31.906360,11194.548152,1.007560,1.332000,0.852958,31.750000,0.000000,498.150000,0.564319,1.015320,0.647676,-0.389000
560.89,4.499647,50.092688,209.705000,,,67.340000,3347.867110,9190.496624,,,1.019957,53.631526,-6.217243,-0.545793,-0.301217,-0.359694,47.400000,99810.000000,12.020000,31.908361,11196.365883,1.202041,-5.639474,0.849957,31.750000,0.000000,500.094837,0.563319,-3.999395,0.385488,-0.471000
560.99,4.499672,50.092683,209.595000,,,67.880000,3346.822710,9588.223556,,,1.016956,53.620000,13.948450,-0.089772,-0.620670,0.125000,47.400000,99810.000000,12.020000,31.910361,11198.228605,1.396000,-17.067000,0.846956,31.750000,0.000000,502.740000,0.562319,-9.386000,0.318878,-0.262000
561.09,4.499699,50.092679,209.639000,,,69.590000,3344.170530,10923.000000,,,1.013955,53.615760,37.915000,0.339840,-0.920652,0.122449,47.400000,99810.000000,12.020000,31.912362,11200.130060,0.745000,-4.157000,0.843955,31.750000,0.000000,504.134960,0.561318,3.543000,0.474773,-0.244294
561.19,4.499726,50.092676,209.674000,,,71.230000,3341.474240,10057.000000,,,1.010000,53.610000,22.115000,0.670404,-0.901865,-0.219388,47.400000,99810.000000,12.020000,31.914362,11202.067833,0.936667,-9.852000,0.840000,31.750000,0.000000,506.030000,0.560000,3.548906,0.323129,-0.263148
561.29,4.499754,50.092673,209.621000,,,71.870000,3339.051830,10181.403601,,,1.010000,53.614242,33.475000,0.988000,-1.047410,0.257653,47.400000,99810.000000,12.020000,31.916363,11204.046447,1.072000,0.759632,0.840000,31.750000,0.000000,507.497774,0.560000,2.133000,0.216837,-0.339000
561.39,4.499782,50.092672,209.667000,,,72.760000,3335.582410,10547.852213,,,1.010000,53.620000,28.899000,0.854000,-1.343829,0.117347,47.400000,99810.000000,12.020000,31.918364,11206.049505,0.827000,13.660421,0.840000,31.750000,0.000000,509.490000,0.560000,7.699000,0.369898,-0.333028
561.49,4.499812,50.092672,209.704000,,,74.480000,3331.585070,10707.054054,,,1.010000,53.630000,49.315000,1.093376,-1.151540,-0.007653,47.400000,99810.000000,12.020000,31.920000,11208.084120,1.306000,29.053000,0.840000,31.750000,0.000000,511.387515,0.560000,-8.694000,0.419501,-0.373332
561.59,4.499841,50.092673,209.706000,,,75.720000,3329.331830,10807.000000,,,1.010000,53.590000,10.901000,1.343000,-0.965880,0.188776,47.423649,99810.000000,12.020000,31.917635,11210.155454,1.018000,7.318159,0.840000,31.748818,0.000000,513.960000,0.560000,-1.953949,0.364229,-0.509000
561.69,4.499871,50.092674,209.784000,,,77.050000,3326.428110,10667.000000,,,1.010000,53.570000,23.228155,1.062297,-1.070788,-0.112245,47.443657,99810.000000,12.020000,31.915634,11212.265990,1.151000,2.463000,0.840000,31.747817,0.000000,516.215223,0.560000,0.359000,0.368481,-0.371000
561.79,4.499902,50.092677,209.819000,,,78.320000,3323.713440,10831.546137,,,1.010000,53.580000,29.683000,1.023307,-1.101605,-0.293367,47.463665,99810.000000,12.020000,31.913633,11214.410176,1.074453,2.887000,0.840000,31.746817,0.000000,519.270000,0.560000,-0.119419,0.284864,-0.428854
561.89,4.499932,50.092680,209.820000,,,79.060000,3320.741750,10969.466617,,,1.010000,53.584252,22.262000,0.961000,-1.250000,-0.035714,47.483673,99810.000000,12.020000,31.911633,11216.587869,0.983000,-0.554000,0.840000,31.745816,0.000000,521.285508,0.560000,0.826466,-0.012755,-0.492000
561.99,4.499961,50.092685,209.817000,,,78.230000,3317.321480,11087.000000,,,1.010000,53.590000,29.066432,1.066336,-1.585224,-0.005102,47.503681,99810.000000,12.020000,31.909632,11218.768804,0.928000,0.589192,0.840000,31.744816,0.000000,524.010000,0.560000,1.683840,-0.371315,-0.194680
562.09,4.499989,50.092691,209.842000,,,76.440000,3312.549590,10599.955706,,,1.010000,53.590000,37.997975,1.205698,-1.548117,-0.252551,47.523689,99810.000000,12.020000,31.907631,11220.926727,0.967242,1.953000,0.840000,31.743816,0.000000,525.130000,0.560000,1.021000,-0.480442,0.114016
562.19,4.500016,50.092698,209.813000,,,74.840000,3309.133740,10124.675169,,,1.010000,53.590000,46.756822,1.347319,-1.355845,-0.176020,47.543697,99810.000000,12.020000,31.905630,11223.043349,1.014000,2.712000,0.840000,31.742815,0.000000,516.690000,0.560000,0.871789,-0.569728,0.353027
562.29,4.500041,50.092706,209.765000,,,72.420000,3305.225440,9812.591898,,,1.008628,53.598514,53.744790,1.469037,-1.392708,0.364796,47.563705,99810.000000,12.020000,31.903629,11225.104729,0.902437,0.845000,0.839314,31.741815,0.000000,506.851776,0.558628,1.131390,-0.623583,0.522000
562.39,4.500064,50.092715,209.740000,,,70.440000,3301.359060,9545.333333,,,1.006627,53.610000,59.450432,1.527730,-1.545755,0.382653,47.583713,99810.000000,12.020000,31.901629,11227.106784,0.828000,2.150110,0.838313,31.740814,0.000000,493.580000,0.556627,2.770000,-0.704365,0.536000
562.49,4.500085,50.092725,209.831000,,,67.450000,3296.353830,9170.000000,,,1.004626,53.610000,66.771000,1.625169,-1.489710,-0.571429,47.600000,99810.000000,12.020000,31.900000,11229.047633,0.935341,2.472224,0.837313,31.740000,0.000000,481.991266,0.554626,-0.584000,-0.513039,0.488932
562.59,4.500105,50.092735,209.817000,,,66.820000,3292.430100,9194.971493,,,1.002626,53.610000,64.202616,1.724000,-1.594057,-0.941327,47.600000,99810.000000,12.020000,31.901186,11230.927853,1.032000,3.087000,0.836313,31.738814,0.000000,466.390000,0.552626,-0.140857,-0.154478,0.371837
562.69,4.500123,50.092747,209.673000,,,66.360000,3286.709360,9301.448198,,,1.000625,53.618530,59.498000,1.628000,-1.884339,-0.033163,47.600000,99810.000000,12.020000,31.902187,11232.782816,0.900017,2.003312,0.835313,31.737813,0.000000,460.913740,0.550625,-0.185000,-0.107710,0.166082
562.79,4.500139,50.092760,209.525000,,,66.060000,3280.950320,9467.852963,,,0.998625,53.630000,61.442048,1.779000,-1.767375,0.530612,47.600000,99810.000000,12.020000,31.903187,11234.625770,0.919000,0.183000,0.834312,31.736813,0.000000,453.550000,0.548625,-1.205534,-0.083617,0.040912
562.89,4.500153,50.092774,209.502000,,,65.770000,3275.893250,9702.041260,,,0.996624,53.610000,63.122030,1.776000,-1.581460,0.147959,47.600000,99810.000000,12.020000,31.904187,11236.459575,1.078000,1.919736,0.833312,31.735813,0.000000,457.403222,0.546624,-2.415000,-0.072279,-0.127974
562.99,4.500165,50.092788,209.441000,,,65.550000,3271.229310,9896.000000,,,0.994623,53.620000,65.559000,1.693000,-1.674233,-0.130102,47.600000,99810.000000,12.020000,31.905188,11238.286818,0.991000,4.151000,0.832312,31.734812,0.000000,462.580000,0.544623,-0.287000,0.049603,-0.268158
563.09,4.500176,50.092804,209.389000,,,66.120000,3265.567440,9833.000000,,,0.992623,53.620000,62.252000,1.750373,-1.619011,-0.153061,47.600000,99810.000000,12.020000,31.906188,11240.114365,0.996000,3.303135,0.831311,31.733812,0.000000,466.997389,0.542623,-1.310576,0.144558,-0.422000
563.19,4.500184,50.092819,209.306000,,,66.570000,3261.330160,9911.000000,,,0.990000,53.620000,65.174000,1.791000,-1.598623,-0.043367,47.600000,99810.000000,12.020000,31.907188,11241.953648,1.109000,2.506392,0.830000,31.732812,0.000000,472.920000,0.540000,-3.734000,0.089286,-0.383000
563.29,4.500190,50.092835,209.216000,,,66.750000,3255.859020,9895.000000,,,0.990000,53.628550,54.817765,1.556000,-2.093193,0.306122,47.600000,99810.000000,12.020000,31.908188,11243.801441,1.048000,1.073995,0.830000,31.731812,0.000000,476.758950,0.540000,-1.641000,-0.089286,-0.444000
563.39,4.500192,50.092852,209.154000,,,65.940000,3248.652500,9909.035259,,,0.990000,53.640000,39.966000,1.823000,-2.278843,0.390306,47.600000,99810.000000,12.020000,31.909189,11245.645620,1.108584,-2.491000,0.830000,31.730811,0.000000,481.900000,0.540000,-2.066927,-0.099206,-0.455933
563.49,4.500192,50.092868,209.163000,,,66.050000,3241.887410,9921.942986,,,0.990000,53.650000,42.281040,1.879000,-2.019112,0.122449,47.600000,99810.000000,12.020000,31.910000,11247.483948,1.180000,-1.326131,0.830000,31.730000,0.000000,485.317434,0.540000,-3.068531,0.049603,-0.470000
563.59,4.500190,50.092885,209.155000,,,66.290000,3236.293920,9942.000000,,,0.990000,53.640000,41.345339,1.630000,-1.709727,-0.043367,47.611894,99810.000000,12.020000,31.911189,11249.321709,1.075243,-3.774000,0.830000,31.731189,0.000000,489.890000,0.540000,-4.617000,0.182823,-0.533000
563.69,4.500186,50.092901,209.158000,,,67.340000,3231.460400,10203.000000,,,0.990000,53.631440,41.236979,1.602000,-1.570378,-0.122449,47.621897,99810.000000,12.020000,31.912190,11251.171809,0.959000,4.258000,0.830000,31.732190,0.000000,492.779000,0.540000,2.517000,0.299036,-0.454670
563.79,4.500179,50.092918,209.139000,,,68.400000,3226.866080,10023.000000,,,0.990000,53.620000,45.709000,1.705000,-1.456253,-0.168367,47.631900,99810.000000,12.020000,31.913190,11253.050336,1.049000,0.961000,0.830000,31.733190,0.000000,496.640000,0.540000,-3.859000,0.300454,-0.420140
563.89,4.500171,50.092935,209.105000,,,69.460000,3222.853200,10512.000000,,,0.990000,53.624282,31.682000,1.558960,-1.373219,-0.132653,47.641903,99810.000000,12.020000,31.914190,11254.956390,0.892000,3.578000,0.830000,31.734190,0.000000,499.372006,0.540000,4.722000,0.374150,-0.371000
563.99,4.500160,50.092951,209.057000,,,71.040000,3218.873520,10217.000000,,,0.990000,53.630000,41.466000,1.492682,-1.419602,-0.096939,47.651906,99810.000000,12.020000,31.915191,11256.897150,0.958000,1.069000,0.830000,31.735191,0.000000,503.020000,0.540000,1.144223,0.401077,-0.333000
564.09,4.500147,50.092968,209.000000,,,72.290000,3214.774440,10263.385596,,,0.990000,53.625713,27.747213,1.462147,-1.235052,0.293367,47.661909,99810.000000,12.020000,31.916191,11258.874610,1.000000,1.436000,0.830000,31.736191,0.000000,505.523692,0.540000,1.694788,0.413832,-0.470000
564.19,4.500133,50.092984,208.937000,,,73.960000,3211.966540,10400.433608,,,0.990000,53.620000,18.390000,1.358317,-1.049954,0.528061,47.671912,99810.000000,12.020000,31.917191,11260.894790,0.940000,-2.226000,0.830000,31.737191,0.000000,508.860000,0.540000,0.881811,0.524376,-0.344000
564.29,4.500118,50.093001,209.010000,,,75.990000,3209.035200,10490.920480,,,0.990000,53.610000,22.173000,1.153288,-0.774838,-0.142857,47.681915,99810.000000,12.020000,31.918191,11262.962965,0.992090,-1.246430,0.830000,31.738191,0.000000,511.378230,0.540000,0.345000,0.568311,-0.444000
564.39,4.500101,50.093018,209.024000,,,77.970000,3207.844280,10656.677419,,,0.990000,53.620000,18.097990,0.937581,-0.148357,-0.346939,47.691918,99810.000000,12.020000,31.919192,11265.080720,1.053000,-0.481122,0.830000,31.739192,0.000000,514.730000,0.540000,1.546759,0.446429,-0.327037
564.49,4.500085,50.093035,208.964000,,,79.140000,3208.265960,10820.917479,,,0.990000,53.620000,11.149475,0.653493,0.569626,-0.079082,47.700000,99810.000000,12.020000,31.920000,11267.251045,0.960344,0.434221,0.830000,31.740000,0.000000,517.163647,0.540000,2.952000,0.219671,-0.292000
564.59,4.500071,50.093052,208.975000,,,79.520000,3210.754160,11070.933233,,,0.990000,53.620000,-5.230504,0.153112,1.153024,-0.043367,47.700000,99808.807642,12.020000,31.917615,11269.446066,0.865000,1.959904,0.830000,31.738808,0.000000,520.400000,0.540000,3.818000,0.065193,-0.440000
564.69,4.500058,50.093071,208.887000,,,79.600000,3214.127920,11383.472618,,,0.990000,53.640000,-26.927609,-0.406085,1.371641,0.367347,47.700000,99807.807342,12.020000,31.915615,11271.654353,1.153000,3.626000,0.830000,31.737807,0.000000,522.664597,0.540000,2.191000,0.240930,-0.183000
564.79,4.500046,50.093090,208.909000,,,81.220000,3217.720560,11712.222806,,,0.990000,53.610000,-57.024000,-0.851416,1.352883,0.130102,47.700000,99806.807042,12.020000,31.913614,11273.882229,0.954340,-2.465000,0.830000,31.736807,0.000000,525.670000,0.540000,2.467738,0.269274,-0.372420
564.89,4.500036,50.093109,208.954000,,,81.500000,3220.862000,12054.000000,,,0.990000,53.610000,-52.524354,-1.238823,0.997694,-0.096939,47.700000,99805.806742,12.020000,31.911613,11276.131482,0.861130,3.850130,0.830000,31.735807,0.000000,528.512300,0.540000,2.790000,0.120465,-0.669668
564.99,4.500027,50.093129,208.894000,,,82.070000,3222.669600,11875.000000,,,0.990000,53.610000,-30.442774,-1.384000,0.881189,0.193878,47.700000,99804.806442,12.020000,31.909613,11278.399475,0.752801,18.095000,0.830000,31.734806,0.000000,532.280000,0.540000,-12.447000,0.266440,-0.760000
565.09,4.500019,50.093150,208.983000,,,83.380000,3225.202760,13381.000000,,,0.990000,53.620000,-6.266000,-1.116032,0.706038,-0.290816,47.700000,99803.806142,12.020000,31.907612,11280.692550,0.506000,-0.966000,0.830000,31.733806,0.000000,535.304412,0.540000,14.952000,0.384070,-0.329000
565.19,4.500012,50.093171,208.955000,,,84.780000,3226.092920,11958.000000,,,0.990000,53.560000,-25.703000,-0.936460,0.528964,-0.043367,47.700000,99802.805842,12.020000,31.905612,11283.016801,0.809000,9.452000,0.830000,31.732806,0.000000,539.310000,0.540000,-8.681000,0.379819,-0.764000
565.29,4.500005,50.093192,208.898000,,,86.060000,3227.725160,12679.296324,,,0.993476,53.572921,5.740000,-0.792920,0.312216,0.474490,47.700000,99801.805542,12.020000,31.903611,11285.376932,0.553939,-5.225243,0.832781,31.731806,0.000000,541.187919,0.541390,6.531000,0.211168,-0.500199
565.39,4.499998,50.093213,208.999000,,,86.270000,3227.559600,13779.000000,,,0.998478,53.590000,-10.421000,-0.524480,-0.115846,-0.204082,47.700000,99800.805242,12.020000,31.901610,11287.761169,0.649320,-22.250000,0.836782,31.730805,0.000000,543.670000,0.543391,-8.033000,-0.015590,-0.455547
565.49,4.499991,50.093234,208.999000,,,85.950000,3227.182280,11877.735934,,,1.003479,53.602930,1.116927,-0.342813,-0.763747,-0.270408,47.700000,99800.000000,12.020000,31.900000,11290.150617,0.971567,-10.289563,0.840783,31.730000,0.000000,543.860000,0.545392,0.882000,-0.306122,-0.313493
565.59,4.499981,50.093254,208.963000,,,84.110000,3223.967200,10986.156789,,,1.008481,53.620000,18.743605,0.166260,-1.317885,0.219388,47.700000,99801.195359,12.020000,31.900000,11292.521943,0.773000,1.992000,0.844784,31.728805,0.000000,534.540000,0.547392,-0.374007,-0.566893,0.138276
565.69,4.499971,50.093273,208.994000,,,81.950000,3220.847800,10677.225056,,,1.013482,53.640000,28.421552,0.628296,-1.124106,0.252551,47.700000,99802.195659,12.020000,31.900000,11294.840427,0.895000,0.972128,0.848786,31.727804,0.000000,525.484472,0.549393,-1.827000,-0.600907,0.499000
565.79,4.499959,50.093291,209.013000,,,79.870000,3218.421720,10769.582896,,,1.018484,53.630000,45.653848,1.065408,-1.410638,-0.056122,47.700000,99803.195959,12.020000,31.900000,11297.105951,0.800656,-0.206000,0.852787,31.726804,0.000000,513.540000,0.551393,3.883000,-0.520125,0.414000
565.89,4.499945,50.093308,209.088000,,,78.280000,3213.707560,10618.000000,,,1.023485,53.642951,58.028378,1.335260,-1.704247,-0.313776,47.700000,99804.196259,12.020000,31.900000,11299.319431,0.709000,5.501017,0.856788,31.725804,0.000000,508.488924,0.553394,2.114000,-0.425170,0.484786
565.99,4.499930,50.093324,209.041000,,,76.870000,3209.620100,10614.108027,,,1.028487,53.660000,71.425000,1.564000,-1.498600,-0.150510,47.700000,99805.196559,12.020000,31.900000,11301.488221,1.002000,9.891000,0.860789,31.724803,0.000000,501.840000,0.555395,3.519000,-0.354308,0.394671
566.09,4.499913,50.093339,209.059000,,,75.780000,3205.826040,10644.555889,,,1.033488,53.664320,66.428000,1.522000,-1.650325,-0.186224,47.700000,99806.196859,12.020000,31.900000,11303.621352,1.000000,4.208000,0.864790,31.723803,0.000000,499.660000,0.557395,0.081192,-0.083617,0.187215
566.19,4.499893,50.093354,209.010000,,,76.280000,3200.815780,10861.000000,,,1.040000,53.670000,67.936000,1.638000,-1.497151,-0.135204,47.700000,99807.197159,12.020000,31.900000,11305.738225,0.953967,5.556000,0.870000,31.722803,0.000000,500.420000,0.560000,-1.344000,0.083617,0.026508
566.29,4.499873,50.093367,208.957000,,,76.370000,3197.891240,10844.667667,,,1.036509,53.670000,58.277040,1.461297,-1.296552,0.056122,47.700000,99808.197459,12.020000,31.900000,11307.854837,0.799711,2.516448,0.867207,31.721803,0.000000,503.251016,0.558603,-1.300757,-0.086451,-0.212000
